COMMAND,PWD,TTY,USER,"_raw","_time","active_time",datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,if,index,linecount,pfsense,punct,received,sent,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos,uid,v
,,,,"Nov 13 10:29:25 10.0.0.1 Nov 13 21:59:27 ntpd[42157]: duplicate or replay: org 0xecc085e6.6824c7ce does not match 0xecc085e7.700facdb from server@192.46.210.39","2025-11-13T10:29:25.000-0600",,,10,13,29,november,25,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:29:25 10.0.0.1 Nov 13 21:59:27 ntpd[42157]: duplicate or replay: org 0xecc085e6.6824c7ce does not match 0xecc085e7.700facdb from server@192.46.210.39","2025-11-13T10:29:25.000-0600",,,10,13,29,november,25,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:29:23 10.0.0.1 Nov 13 21:59:25 ntpd[42157]: duplicate or replay: org 0xecc085e4.65e7bc1e does not match 0xecc085e5.67dab879 from server@13.126.27.131","2025-11-13T10:29:23.000-0600",,,10,13,29,november,23,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:29:23 10.0.0.1 Nov 13 21:59:25 ntpd[42157]: duplicate or replay: org 0xecc085e4.65e7bc1e does not match 0xecc085e5.67dab879 from server@13.126.27.131","2025-11-13T10:29:23.000-0600",,,10,13,29,november,23,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:29:20 10.0.0.1 Nov 13 21:59:23 ntpd[42157]: duplicate or replay: org 0xecc085e2.6d37adc2 does not match 0xecc085e3.5f95a4c0 from server@103.82.208.166","2025-11-13T10:29:20.000-0600",,,10,13,29,november,20,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:29:20 10.0.0.1 Nov 13 21:59:23 ntpd[42157]: duplicate or replay: org 0xecc085e2.6d37adc2 does not match 0xecc085e3.5f95a4c0 from server@103.82.208.166","2025-11-13T10:29:20.000-0600",,,10,13,29,november,20,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:___:__.____.__@...",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:28:57 10.0.0.1 Nov 13 21:59:00 /usr/sbin/cron[78899]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:28:57.000-0600",,,10,13,28,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:28:57 10.0.0.1 Nov 13 21:59:00 /usr/sbin/cron[78899]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:28:57.000-0600",,,10,13,28,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:28:45 10.0.0.1 Nov 13 21:58:48 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:28:45.000-0600",,8,10,13,28,november,45,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:28:45 10.0.0.1 Nov 13 21:58:48 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:28:45.000-0600",,8,10,13,28,november,45,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:27:57 10.0.0.1 Nov 13 21:58:00 /usr/sbin/cron[53199]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:27:57.000-0600",,,10,13,27,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:27:57 10.0.0.1 Nov 13 21:58:00 /usr/sbin/cron[53199]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:27:57.000-0600",,,10,13,27,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:26:57 10.0.0.1 Nov 13 21:57:00 /usr/sbin/cron[23303]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:26:57.000-0600",,,10,13,26,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:26:57 10.0.0.1 Nov 13 21:57:00 /usr/sbin/cron[23303]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:26:57.000-0600",,,10,13,26,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:26:40 10.0.0.1 Nov 13 21:56:43 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:26:40.000-0600",,8,10,13,26,november,40,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:26:40 10.0.0.1 Nov 13 21:56:43 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:26:40.000-0600",,8,10,13,26,november,40,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:25:57 10.0.0.1 Nov 13 21:56:00 /usr/sbin/cron[1226]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:25:57.000-0600",,,10,13,25,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:25:57 10.0.0.1 Nov 13 21:56:00 /usr/sbin/cron[1226]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:25:57.000-0600",,,10,13,25,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:24:57 10.0.0.1 Nov 13 21:55:00 /usr/sbin/cron[79865]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:24:57.000-0600",,,10,13,24,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:24:57 10.0.0.1 Nov 13 21:55:00 /usr/sbin/cron[79865]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:24:57.000-0600",,,10,13,24,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:24:34 10.0.0.1 Nov 13 21:54:37 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:24:34.000-0600",,8,10,13,24,november,34,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:24:34 10.0.0.1 Nov 13 21:54:37 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:24:34.000-0600",,8,10,13,24,november,34,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:23:57 10.0.0.1 Nov 13 21:54:00 /usr/sbin/cron[53760]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:23:57.000-0600",,,10,13,23,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:23:57 10.0.0.1 Nov 13 21:54:00 /usr/sbin/cron[53760]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:23:57.000-0600",,,10,13,23,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:22:57 10.0.0.1 Nov 13 21:53:00 /usr/sbin/cron[30690]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:22:57.000-0600",,,10,13,22,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:22:57 10.0.0.1 Nov 13 21:53:00 /usr/sbin/cron[30690]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:22:57.000-0600",,,10,13,22,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:22:29 10.0.0.1 Nov 13 21:52:32 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:22:29.000-0600",,8,10,13,22,november,29,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:22:29 10.0.0.1 Nov 13 21:52:32 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:22:29.000-0600",,8,10,13,22,november,29,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:21:57 10.0.0.1 Nov 13 21:52:00 /usr/sbin/cron[5883]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:21:57.000-0600",,,10,13,21,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:21:57 10.0.0.1 Nov 13 21:52:00 /usr/sbin/cron[5883]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:21:57.000-0600",,,10,13,21,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:20:57 10.0.0.1 Nov 13 21:51:00 /usr/sbin/cron[79180]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:20:57.000-0600",,,10,13,20,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:20:57 10.0.0.1 Nov 13 21:51:00 /usr/sbin/cron[79180]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:20:57.000-0600",,,10,13,20,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:20:23 10.0.0.1 Nov 13 21:50:25 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:20:23.000-0600",,8,10,13,20,november,23,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:20:23 10.0.0.1 Nov 13 21:50:25 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:20:23.000-0600",,8,10,13,20,november,23,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:19:57 10.0.0.1 Nov 13 21:50:00 /usr/sbin/cron[54429]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:19:57.000-0600",,,10,13,19,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:19:57 10.0.0.1 Nov 13 21:50:00 /usr/sbin/cron[54429]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:19:57.000-0600",,,10,13,19,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:18:57 10.0.0.1 Nov 13 21:49:00 /usr/sbin/cron[30309]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:18:57.000-0600",,,10,13,18,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:18:57 10.0.0.1 Nov 13 21:49:00 /usr/sbin/cron[30309]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:18:57.000-0600",,,10,13,18,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:18:17 10.0.0.1 Nov 13 21:48:20 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:18:17.000-0600",,8,10,13,18,november,17,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:18:17 10.0.0.1 Nov 13 21:48:20 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:18:17.000-0600",,8,10,13,18,november,17,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:17:57 10.0.0.1 Nov 13 21:48:00 /usr/sbin/cron[5060]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:17:57.000-0600",,,10,13,17,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:17:57 10.0.0.1 Nov 13 21:48:00 /usr/sbin/cron[5060]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:17:57.000-0600",,,10,13,17,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:16:57 10.0.0.1 Nov 13 21:47:00 /usr/sbin/cron[81399]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:16:57.000-0600",,,10,13,16,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:16:57 10.0.0.1 Nov 13 21:47:00 /usr/sbin/cron[81399]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:16:57.000-0600",,,10,13,16,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:15:57 10.0.0.1 Nov 13 21:46:00 /usr/sbin/cron[56309]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:15:57.000-0600",,,10,13,15,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:15:57 10.0.0.1 Nov 13 21:46:00 /usr/sbin/cron[56309]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:15:57.000-0600",,,10,13,15,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:14:57 10.0.0.1 Nov 13 21:45:00 /usr/sbin/cron[33362]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:14:57.000-0600",,,10,13,14,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:14:57 10.0.0.1 Nov 13 21:45:00 /usr/sbin/cron[33362]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:14:57.000-0600",,,10,13,14,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:14:07 10.0.0.1 Nov 13 21:44:10 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:14:07.000-0600",,8,10,13,14,november,7,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:14:07 10.0.0.1 Nov 13 21:44:10 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:14:07.000-0600",,8,10,13,14,november,7,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:13:57 10.0.0.1 Nov 13 21:44:00 /usr/sbin/cron[10150]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:13:57.000-0600",,,10,13,13,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:13:57 10.0.0.1 Nov 13 21:44:00 /usr/sbin/cron[10150]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:13:57.000-0600",,,10,13,13,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:12:57 10.0.0.1 Nov 13 21:43:00 /usr/sbin/cron[88774]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:12:57.000-0600",,,10,13,12,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:12:57 10.0.0.1 Nov 13 21:43:00 /usr/sbin/cron[88774]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:12:57.000-0600",,,10,13,12,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:12:02 10.0.0.1 Nov 13 21:42:04 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:12:02.000-0600",,8,10,13,12,november,2,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:12:02 10.0.0.1 Nov 13 21:42:04 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:12:02.000-0600",,8,10,13,12,november,2,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:11:57 10.0.0.1 Nov 13 21:42:00 /usr/sbin/cron[64453]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:11:57.000-0600",,,10,13,11,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:11:57 10.0.0.1 Nov 13 21:42:00 /usr/sbin/cron[64453]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:11:57.000-0600",,,10,13,11,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:10:57 10.0.0.1 Nov 13 21:41:00 /usr/sbin/cron[41489]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:10:57.000-0600",,,10,13,10,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:10:57 10.0.0.1 Nov 13 21:41:00 /usr/sbin/cron[41489]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:10:57.000-0600",,,10,13,10,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:09:57 10.0.0.1 Nov 13 21:40:00 /usr/sbin/cron[34417]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:09:57.000-0600",,,10,13,9,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:09:57 10.0.0.1 Nov 13 21:40:00 /usr/sbin/cron[34417]: (root) CMD (/usr/sbin/newsyslog)","2025-11-13T10:09:57.000-0600",,,10,13,9,november,57,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:09:56 10.0.0.1 Nov 13 21:39:59 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:09:56.000-0600",,8,10,13,9,november,56,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 13 10:09:56 10.0.0.1 Nov 13 21:39:59 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-13T10:09:56.000-0600",,8,10,13,9,november,56,thursday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
